date,week_start,rank,album_id,title,weekly_streams,units_am,units_am_ts,units_am_overall,units_spotify,units_charts,units_surplus,total_units,track_count,prev_rank,change,rank_change,percentage_change,weeks_on_chart,peak_position,times_at_peak
2025-12-24,2025-12-18,15,taylor_swift,Taylor Swift,2583975,1438840,1438840,0,1808783,0,2583975,3247623,15,15,,0,-3.4,51,12,21
2025-12-25,2025-12-19,1,the_life_of_a_showgirl,The Life of a Showgirl,108618084,1328160,1328160,0,94579449,61822634,46795450,95907609,32,1,,0,-5.5,24,1,24
2025-12-25,2025-12-19,2,folklore,folklore,48247214,1881560,1881560,0,33773048,0,48247214,35654608,26,2,,0,-4.6,102,1,45
2025-12-25,2025-12-19,3,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,39675937,3431080,3431080,0,27773156,0,39675937,31204236,32,3,,0,-5.8,102,1,33
2025-12-25,2025-12-19,4,lover,Lover,29749539,1992240,1992240,0,20824677,0,29749539,22816917,18,4,,0,-4.0,102,3,76
2025-12-25,2025-12-19,5,midnights,Midnights,24516263,2434960,2434960,0,17161383,0,24516263,19596343,24,5,,0,-5.2,102,4,60
2025-12-25,2025-12-19,6,reputation,reputation,24870791,1660200,1660200,0,17409554,0,24870791,19069754,15,6,,0,-5.0,102,2,2
2025-12-25,2025-12-19,7,1989,1989,26222935,553400,553400,0,18356054,0,26222935,18909454,17,7,,0,-3.1,102,4,4
2025-12-25,2025-12-19,8,fearless_taylor_s_version,Fearless (Taylor's Version),20066966,2877680,2877680,0,14046874,0,20066966,16924554,29,8,,0,-4.0,102,5,20
2025-12-25,2025-12-19,9,red_taylor_s_version,Red (Taylor's Version),15226318,3099040,3099040,0,10658424,0,15226318,13757464,34,9,,0,-4.6,102,7,9
2025-12-25,2025-12-19,10,1989_taylor_s_version,1989 (Taylor's Version),16945825,1770880,1770880,0,11862076,0,16945825,13632956,22,10,,0,-5.3,102,5,6
2025-12-25,2025-12-19,11,evermore,evermore,14032011,1881560,1881560,0,9822410,0,14032011,11703970,17,11,,0,-3.5,102,10,10
2025-12-25,2025-12-19,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7476358,1992240,1992240,0,5233450,0,7476358,7225690,22,12,,0,-4.2,102,9,38
2025-12-25,2025-12-19,13,speak_now,Speak Now,7672557,442720,442720,0,5370789,0,7672557,5813509,17,13,,0,-4.7,60,9,1
2025-12-25,2025-12-19,14,red,Red,5836820,221360,221360,0,4085774,0,5836820,4307134,20,14,,0,-4.7,102,12,33
2025-12-25,2025-12-19,15,taylor_swift,Taylor Swift,2439385,1438840,1438840,0,1707573,0,2439385,3146413,15,15,,0,-3.1,102,12,42
2025-12-31,2025-12-25,1,the_life_of_a_showgirl,The Life of a Showgirl,106917512,1328160,1328160,0,94555133,65709580,41207932,95883293,32,1,,0,-5.5,13,1,13
2025-12-31,2025-12-25,2,folklore,folklore,47041171,1881560,1881560,0,32928820,0,47041171,34810380,26,2,,0,-6.9,52,1,23
2025-12-31,2025-12-25,3,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,36598246,3431080,3431080,0,25618769,0,36598246,29049849,32,3,,0,-12.3,52,1,16
2025-12-31,2025-12-25,4,lover,Lover,29847720,1992240,1992240,0,22742544,6163802,23683918,24734784,18,4,,0,4.1,52,3,38
2025-12-31,2025-12-25,5,1989,1989,26005655,553400,553400,0,18203959,0,26005655,18757359,17,7,,2,-3.9,52,4,2
2025-12-31,2025-12-25,6,midnights,Midnights,23139050,2434960,2434960,0,16197336,0,23139050,18632296,24,5,,-1,-9.8,52,4,30
2025-12-31,2025-12-25,7,reputation,reputation,24093802,1660200,1660200,0,16865661,0,24093802,18525861,15,6,,-1,-7.7,52,2,1
2025-12-31,2025-12-25,8,fearless_taylor_s_version,Fearless (Taylor's Version),19318568,2877680,2877680,0,13522998,0,19318568,16400678,29,8,,0,-7.0,52,5,11
2025-12-31,2025-12-25,9,red_taylor_s_version,Red (Taylor's Version),14844768,3099040,3099040,0,10391336,0,14844768,13490376,34,9,,0,-6.4,52,7,4
2025-12-31,2025-12-25,10,1989_taylor_s_version,1989 (Taylor's Version),16407869,1770880,1770880,0,11485509,0,16407869,13256389,22,10,,0,-7.9,52,5,3
2025-12-31,2025-12-25,11,evermore,evermore,13806438,1881560,1881560,0,9664509,0,13806438,11546069,17,11,,0,-4.8,52,10,5
2025-12-31,2025-12-25,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7467196,1992240,1992240,0,5227036,0,7467196,7219276,22,12,,0,-4.3,52,9,19
2025-12-31,2025-12-25,13,speak_now,Speak Now,7273577,442720,442720,0,5091504,0,7273577,5534224,17,13,,0,-9.3,31,10,1
2025-12-31,2025-12-25,14,red,Red,5859471,221360,221360,0,4101630,0,5859471,4322990,20,14,,0,-4.3,52,12,16
2025-12-31,2025-12-25,15,taylor_swift,Taylor Swift,2462319,1438840,1438840,0,1723624,0,2462319,3162464,15,15,,0,-2.6,52,12,21
2026-01-01,2025-12-26,1,the_life_of_a_showgirl,The Life of a Showgirl,108556481,1328160,1328160,0,96150934,67204650,41351831,97479094,32,1,,0,1.7,26,1,26
2026-01-01,2025-12-26,2,folklore,folklore,46593438,1881560,1881560,0,32615405,0,46593438,34496965,26,2,,0,-0.9,104,1,45
2026-01-01,2025-12-26,3,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,37026948,3431080,3431080,0,25918861,0,37026948,29349941,32,3,,0,1.0,104,1,33
2026-01-01,2025-12-26,4,lover,Lover,30216426,1992240,1992240,0,23027854,6254524,23961902,25020094,18,4,,0,1.2,104,3,76
2026-01-01,2025-12-26,5,reputation,reputation,25164608,1660200,1660200,0,17615226,0,25164608,19275426,15,7,,2,4.0,104,2,2
2026-01-01,2025-12-26,6,1989,1989,26176914,553400,553400,0,18327669,12761,26164153,18881069,17,5,,-1,0.7,104,4,4
2026-01-01,2025-12-26,7,midnights,Midnights,23467398,2434960,2434960,0,16427180,0,23467398,18862140,24,6,,-1,1.2,104,4,60
2026-01-01,2025-12-26,8,fearless_taylor_s_version,Fearless (Taylor's Version),19446006,2877680,2877680,0,13612208,0,19446006,16489888,29,8,,0,0.5,104,5,20
2026-01-01,2025-12-26,9,1989_taylor_s_version,1989 (Taylor's Version),16678366,1770880,1770880,0,11674856,0,16678366,13445736,22,10,,1,1.4,104,5,6
2026-01-01,2025-12-26,10,red_taylor_s_version,Red (Taylor's Version),14749494,3099040,3099040,0,10324643,0,14749494,13423683,34,9,,-1,-0.5,104,7,9
2026-01-01,2025-12-26,11,evermore,evermore,13867085,1881560,1881560,0,9706959,0,13867085,11588519,17,11,,0,0.4,104,10,10
2026-01-01,2025-12-26,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7538508,1992240,1992240,0,5276956,0,7538508,7269196,22,12,,0,0.7,104,9,38
2026-01-01,2025-12-26,13,speak_now,Speak Now,7318499,442720,442720,0,5122949,0,7318499,5565669,17,13,,0,0.6,62,9,1
2026-01-01,2025-12-26,14,red,Red,5992071,221360,221360,0,4194450,0,5992071,4415810,20,14,,0,2.1,104,12,33
2026-01-01,2025-12-26,15,taylor_swift,Taylor Swift,2536700,1438840,1438840,0,1775690,0,2536700,3214530,15,15,,0,1.6,104,12,42
2026-01-07,2026-01-01,1,the_life_of_a_showgirl,The Life of a Showgirl,104261283,1328160,1328160,0,92353884,64569953,39691330,93682044,32,1,,0,-2.3,14,1,14
2026-01-07,2026-01-01,2,folklore,folklore,42226233,1770880,1770880,0,29559246,2944,42223289,31330126,26,2,,0,-10.0,53,1,23
2026-01-07,2026-01-01,3,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,37407751,3431080,3431080,0,26185424,0,37407751,29616504,32,3,,0,2.0,53,1,16
2026-01-07,2026-01-01,4,lover,Lover,30890514,1881560,1881560,0,23856690,7444438,23446076,25738250,18,4,,0,4.1,53,3,38
2026-01-07,2026-01-01,5,reputation,reputation,26866141,1660200,1660200,0,18806297,0,26866141,20466497,15,7,,2,10.5,53,2,1
2026-01-07,2026-01-01,6,1989,1989,26627954,553400,553400,0,18811657,573634,26054320,19365057,17,5,,-1,3.2,53,4,2
2026-01-07,2026-01-01,7,midnights,Midnights,23967287,2434960,2434960,0,16777101,0,23967287,19212061,24,6,,-1,3.1,53,4,30
2026-01-07,2026-01-01,8,fearless_taylor_s_version,Fearless (Taylor's Version),19755500,2545640,2545640,0,13828849,0,19755500,16374489,29,8,,0,-0.2,53,5,11
2026-01-07,2026-01-01,9,1989_taylor_s_version,1989 (Taylor's Version),17556386,1770880,1770880,0,12289468,0,17556386,14060348,22,10,,1,6.1,53,5,3
2026-01-07,2026-01-01,10,red_taylor_s_version,Red (Taylor's Version),15779149,2767000,2767000,0,11045404,0,15779149,13812404,34,9,,-1,2.4,53,7,4
2026-01-07,2026-01-01,11,evermore,evermore,14222374,1881560,1881560,0,9955662,0,14222374,11837222,17,11,,0,2.5,53,10,5
2026-01-07,2026-01-01,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7508846,1770880,1770880,0,5256192,0,7508846,7027072,22,12,,0,-2.7,53,9,19
2026-01-07,2026-01-01,13,speak_now,Speak Now,7224120,442720,442720,0,5056883,0,7224120,5499603,17,13,,0,-0.6,32,10,1
2026-01-07,2026-01-01,14,taylor_swift,Taylor Swift,2709802,1438840,1438840,0,1896860,0,2709802,3335700,15,15,,1,5.5,53,12,21
2026-01-07,2026-01-01,15,red,Red,3804025,221360,221360,0,2662817,0,3804025,2884177,20,14,,-1,-33.3,53,12,16
2026-01-07,2026-01-01,16,fearless,Fearless,70027,110680,110680,0,49019,0,70027,159699,20,,RE,,,2,15,1
2026-01-08,2026-01-02,1,the_life_of_a_showgirl,The Life of a Showgirl,107413644,1328160,1328160,0,95101934,66374604,41039040,96430094,32,1,,0,2.9,28,1,28
2026-01-08,2026-01-02,2,folklore,folklore,44318182,1770880,1770880,0,31023611,2944,44315238,32794491,26,2,,0,4.7,106,1,45
2026-01-08,2026-01-02,3,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,39488644,3431080,3431080,0,27673850,105997,39382647,31104930,32,3,,0,5.0,106,1,33
2026-01-08,2026-01-02,4,lover,Lover,32162000,1881560,1881560,0,25096125,8609087,23552913,26977685,18,4,,0,4.8,106,3,76
2026-01-08,2026-01-02,5,reputation,reputation,27401978,1660200,1660200,0,19181384,0,27401978,20841584,15,5,,0,1.8,106,2,2
2026-01-08,2026-01-02,6,1989,1989,27623416,553400,553400,0,19551144,715842,26907574,20104544,17,6,,0,3.8,106,4,4
2026-01-08,2026-01-02,7,midnights,Midnights,25078584,2434960,2434960,0,17555010,0,25078584,19989970,24,7,,0,4.0,106,4,60
2026-01-08,2026-01-02,8,fearless_taylor_s_version,Fearless (Taylor's Version),20747407,2545640,2545640,0,14523184,0,20747407,17068824,29,8,,0,4.2,106,5,20
2026-01-08,2026-01-02,9,1989_taylor_s_version,1989 (Taylor's Version),18437395,1770880,1770880,0,12906176,0,18437395,14677056,22,9,,0,4.4,106,5,6
2026-01-08,2026-01-02,10,red_taylor_s_version,Red (Taylor's Version),16547488,2767000,2767000,0,11583241,0,16547488,14350241,34,10,,0,3.9,106,7,9
2026-01-08,2026-01-02,11,evermore,evermore,14804081,1881560,1881560,0,10362856,0,14804081,12244416,17,11,,0,3.4,106,10,10
2026-01-08,2026-01-02,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7869605,1770880,1770880,0,5508724,0,7869605,7279604,22,12,,0,3.6,106,9,38
2026-01-08,2026-01-02,13,speak_now,Speak Now,7454362,442720,442720,0,5218053,0,7454362,5660773,17,13,,0,2.9,64,9,1
2026-01-08,2026-01-02,14,taylor_swift,Taylor Swift,2821396,1438840,1438840,0,1974978,0,2821396,3413818,15,14,,0,2.3,106,12,42
2026-01-08,2026-01-02,15,red,Red,3929553,221360,221360,0,2750687,0,3929553,2972047,20,15,,0,3.0,106,12,33
2026-01-08,2026-01-02,16,fearless,Fearless,74074,110680,110680,0,51852,0,74074,162532,20,16,,0,1.8,4,15,2
2026-01-14,2026-01-08,1,the_life_of_a_showgirl,The Life of a Showgirl,107442256,1328160,1328160,0,94451756,64140591,43301665,95779916,32,1,,0,2.2,15,1,15
2026-01-14,2026-01-08,2,folklore,folklore,45816242,1770880,1770880,0,32071367,0,45816242,33842247,26,2,,0,8.0,54,1,23
2026-01-14,2026-01-08,3,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,40559072,3431080,3431080,0,28458036,222284,40336788,31889116,32,3,,0,7.7,54,1,16
2026-01-14,2026-01-08,4,lover,Lover,32975780,1881560,1881560,0,25744848,8872668,24103112,27626408,18,4,,0,7.3,54,3,38
2026-01-14,2026-01-08,5,1989,1989,28337720,553400,553400,0,20109206,909338,27428382,20662606,17,6,,1,6.7,54,4,2
2026-01-14,2026-01-08,6,reputation,reputation,27091038,1660200,1660200,0,18963729,0,27091038,20623929,15,5,,-1,0.8,54,2,1
2026-01-14,2026-01-08,7,midnights,Midnights,25100961,2434960,2434960,0,17570675,0,25100961,20005635,24,7,,0,4.1,54,4,30
2026-01-14,2026-01-08,8,fearless_taylor_s_version,Fearless (Taylor's Version),21565163,2545640,2545640,0,15095615,0,21565163,17641255,29,8,,0,7.7,54,5,11
2026-01-14,2026-01-08,9,1989_taylor_s_version,1989 (Taylor's Version),19437943,1770880,1770880,0,13606559,0,19437943,15377439,22,9,,0,9.4,54,5,3
2026-01-14,2026-01-08,10,red_taylor_s_version,Red (Taylor's Version),17064502,2767000,2767000,0,11945151,0,17064502,14712151,34,10,,0,6.5,54,7,4
2026-01-14,2026-01-08,11,evermore,evermore,14519351,1881560,1881560,0,10163544,0,14519351,12045104,17,11,,0,1.8,54,10,5
2026-01-14,2026-01-08,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),8140306,1770880,1770880,0,5698215,0,8140306,7469095,22,12,,0,6.3,54,9,19
2026-01-14,2026-01-08,13,speak_now,Speak Now,7554825,442720,442720,0,5288377,0,7554825,5731097,17,13,,0,4.2,33,10,1
2026-01-14,2026-01-08,14,taylor_swift,Taylor Swift,2838946,1438840,1438840,0,1987261,0,2838946,3426101,15,14,,0,2.7,54,12,21
2026-01-14,2026-01-08,15,red,Red,3990373,221360,221360,0,2793261,0,3990373,3014621,20,15,,0,4.5,54,12,16
2026-01-14,2026-01-08,16,fearless,Fearless,76782,110680,110680,0,53747,0,76782,164427,20,16,,0,3.0,3,15,1
2026-01-15,2026-01-09,1,the_life_of_a_showgirl,The Life of a Showgirl,106440455,1328160,1328160,0,93401602,62977610,43462845,94729762,32,1,,0,-1.1,30,1,30
2026-01-15,2026-01-09,2,folklore,folklore,45904203,1770880,1770880,0,32132943,0,45904203,33903823,26,2,,0,0.2,108,1,45
2026-01-15,2026-01-09,3,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,40323161,3431080,3431080,0,28261097,116287,40206874,31692177,32,3,,0,-0.6,108,1,33
2026-01-15,2026-01-09,4,lover,Lover,32875551,1881560,1881560,0,25673537,8868839,24006712,27555097,18,4,,0,-0.3,108,3,76
2026-01-15,2026-01-09,5,1989,1989,28347163,553400,553400,0,20110176,890541,27456622,20663576,17,5,,0,0.0,108,4,4
2026-01-15,2026-01-09,6,reputation,reputation,26955106,1660200,1660200,0,18868575,0,26955106,20528775,15,6,,0,-0.5,108,2,2
2026-01-15,2026-01-09,7,midnights,Midnights,24902421,2434960,2434960,0,17431694,0,24902421,19866654,24,7,,0,-0.7,108,4,60
2026-01-15,2026-01-09,8,fearless_taylor_s_version,Fearless (Taylor's Version),21450908,2545640,2545640,0,15015635,0,21450908,17561275,29,8,,0,-0.5,108,5,20
2026-01-15,2026-01-09,9,1989_taylor_s_version,1989 (Taylor's Version),19483465,1770880,1770880,0,13638425,0,19483465,15409305,22,9,,0,0.2,108,5,6
2026-01-15,2026-01-09,10,red_taylor_s_version,Red (Taylor's Version),16951297,2767000,2767000,0,11865907,0,16951297,14632907,34,10,,0,-0.5,108,7,9
2026-01-15,2026-01-09,11,evermore,evermore,14374785,1881560,1881560,0,10062348,0,14374785,11943908,17,11,,0,-0.8,108,10,10
2026-01-15,2026-01-09,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),8163394,1770880,1770880,0,5714377,0,8163394,7485257,22,12,,0,0.2,108,9,38
2026-01-15,2026-01-09,13,speak_now,Speak Now,7581856,442720,442720,0,5307299,0,7581856,5750019,17,13,,0,0.3,66,9,1
2026-01-15,2026-01-09,14,taylor_swift,Taylor Swift,2836847,1438840,1438840,0,1985793,0,2836847,3424633,15,14,,0,-0.0,108,12,42
2026-01-15,2026-01-09,15,red,Red,3995546,221360,221360,0,2796882,0,3995546,3018242,20,15,,0,0.1,108,12,33
2026-01-15,2026-01-09,16,fearless,Fearless,76384,110680,110680,0,53469,0,76384,164149,20,16,,0,-0.2,6,15,2
2026-01-21,2026-01-15,1,the_life_of_a_showgirl,The Life of a Showgirl,98156717,1328160,1328160,0,85899935,57300776,40855941,87228095,32,1,,0,-8.9,16,1,16
2026-01-21,2026-01-15,2,folklore,folklore,46926222,1770880,1770880,0,32849425,3569,46922653,34620305,26,2,,0,2.3,55,1,23
2026-01-21,2026-01-15,3,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,39418560,3431080,3431080,0,27626182,110634,39307926,31057262,32,3,,0,-2.6,55,1,16
2026-01-21,2026-01-15,4,lover,Lover,32891586,1881560,1881560,0,24589904,5219314,27672272,26471464,18,4,,0,-4.2,55,3,38
2026-01-21,2026-01-15,5,1989,1989,28528817,553400,553400,0,21296429,4420853,24107964,21849829,17,5,,0,5.7,55,4,2
2026-01-21,2026-01-15,6,reputation,reputation,26732407,1660200,1660200,0,18712685,0,26732407,20372885,15,6,,0,-1.2,55,2,1
2026-01-21,2026-01-15,7,midnights,Midnights,24198854,2434960,2434960,0,16939195,0,24198854,19374155,24,7,,0,-3.2,55,4,30
2026-01-21,2026-01-15,8,fearless_taylor_s_version,Fearless (Taylor's Version),21461874,2545640,2545640,0,15023314,0,21461874,17568954,29,8,,0,-0.4,55,5,11
2026-01-21,2026-01-15,9,1989_taylor_s_version,1989 (Taylor's Version),19136001,1770880,1770880,0,13395198,0,19136001,15166078,22,9,,0,-1.4,55,5,3
2026-01-21,2026-01-15,10,red_taylor_s_version,Red (Taylor's Version),16693952,2767000,2767000,0,11685764,0,16693952,14452764,34,10,,0,-1.8,55,7,4
2026-01-21,2026-01-15,11,evermore,evermore,13806036,1881560,1881560,0,9664226,0,13806036,11545786,17,11,,0,-4.1,55,10,5
2026-01-21,2026-01-15,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7945096,1770880,1770880,0,5561568,0,7945096,7332448,22,12,,0,-1.8,55,9,19
2026-01-21,2026-01-15,13,speak_now,Speak Now,7761023,442720,442720,0,5432716,0,7761023,5875436,17,13,,0,2.5,34,10,1
2026-01-21,2026-01-15,14,taylor_swift,Taylor Swift,2810036,1438840,1438840,0,1967025,0,2810036,3405865,15,14,,0,-0.6,55,12,21
2026-01-21,2026-01-15,15,red,Red,4208262,221360,221360,0,2945783,0,4208262,3167143,20,15,,0,5.1,55,12,16
2026-01-21,2026-01-15,16,fearless,Fearless,75856,110680,110680,0,53099,0,75856,163779,20,16,,0,-0.4,4,15,1
2026-01-22,2026-01-16,1,the_life_of_a_showgirl,The Life of a Showgirl,97401325,1328160,1328160,0,85240365,56864791,40536534,86568525,32,1,,0,-0.8,32,1,32
2026-01-22,2026-01-16,2,folklore,folklore,47062366,1770880,1770880,0,32944728,3569,47058797,34715608,26,2,,0,0.3,110,1,45
2026-01-22,2026-01-16,3,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,39540716,3431080,3431080,0,27746098,225324,39315392,31177178,32,3,,0,0.4,110,1,33
2026-01-22,2026-01-16,4,lover,Lover,32890698,1881560,1881560,0,24578846,5184520,27706178,26460406,18,4,,0,-0.0,110,3,76
2026-01-22,2026-01-16,5,1989,1989,28555950,553400,553400,0,21652993,5546095,23009855,22206393,17,5,,0,1.6,110,4,4
2026-01-22,2026-01-16,6,reputation,reputation,26812422,1660200,1660200,0,18768693,0,26812422,20428893,15,6,,0,0.3,110,2,2
2026-01-22,2026-01-16,7,midnights,Midnights,24231449,2434960,2434960,0,16962014,0,24231449,19396974,24,7,,0,0.1,110,4,60
2026-01-22,2026-01-16,8,fearless_taylor_s_version,Fearless (Taylor's Version),21533984,2545640,2545640,0,15073788,0,21533984,17619428,29,8,,0,0.3,110,5,20
2026-01-22,2026-01-16,9,1989_taylor_s_version,1989 (Taylor's Version),19186369,1770880,1770880,0,13430460,0,19186369,15201340,22,9,,0,0.2,110,5,6
2026-01-22,2026-01-16,10,red_taylor_s_version,Red (Taylor's Version),16811898,2767000,2767000,0,11768328,0,16811898,14535328,34,10,,0,0.6,110,7,9
2026-01-22,2026-01-16,11,evermore,evermore,13775631,1881560,1881560,0,9642943,0,13775631,11524503,17,11,,0,-0.2,110,10,10
2026-01-22,2026-01-16,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7917762,1770880,1770880,0,5542434,0,7917762,7313314,22,12,,0,-0.3,110,9,38
2026-01-22,2026-01-16,13,speak_now,Speak Now,7779512,442720,442720,0,5445659,0,7779512,5888379,17,13,,0,0.2,68,9,1
2026-01-22,2026-01-16,14,taylor_swift,Taylor Swift,2796993,1438840,1438840,0,1957893,0,2796993,3396733,15,14,,0,-0.3,110,12,42
2026-01-22,2026-01-16,15,red,Red,4244818,221360,221360,0,2971373,0,4244818,3192733,20,15,,0,0.8,110,12,33
2026-01-22,2026-01-16,16,fearless,Fearless,75773,110680,110680,0,53041,0,75773,163721,20,16,,0,-0.0,8,15,2
2026-01-28,2026-01-22,1,the_life_of_a_showgirl,The Life of a Showgirl,90823524,1328160,1328160,0,79708371,53773012,37050512,81036531,32,1,,0,-7.1,17,1,17
2026-01-28,2026-01-22,2,folklore,folklore,45985800,1770880,1770880,0,32192010,6508,45979292,33962890,26,2,,0,-1.9,56,1,23
2026-01-28,2026-01-22,3,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,37495789,3431080,3431080,0,26412481,551433,36944356,29843561,32,3,,0,-3.9,56,1,16
2026-01-28,2026-01-22,4,lover,Lover,31490486,1881560,1881560,0,22909600,2887532,28602954,24791160,18,4,,0,-6.3,56,3,38
2026-01-28,2026-01-22,5,1989,1989,28329393,553400,553400,0,21641868,6037644,22291749,22195268,17,5,,0,1.6,56,4,2
2026-01-28,2026-01-22,6,reputation,reputation,25442696,1660200,1660200,0,17809888,0,25442696,19470088,15,6,,0,-4.4,56,2,1
2026-01-28,2026-01-22,7,midnights,Midnights,23163564,2434960,2434960,0,16214495,0,23163564,18649455,24,7,,0,-3.7,56,4,30
2026-01-28,2026-01-22,8,fearless_taylor_s_version,Fearless (Taylor's Version),20866205,2545640,2545640,0,14606346,0,20866205,17151986,29,8,,0,-2.4,56,5,11
2026-01-28,2026-01-22,9,1989_taylor_s_version,1989 (Taylor's Version),18792469,1770880,1770880,0,13154727,0,18792469,14925607,22,9,,0,-1.6,56,5,3
2026-01-28,2026-01-22,10,red_taylor_s_version,Red (Taylor's Version),16302433,2767000,2767000,0,11411704,0,16302433,14178704,34,10,,0,-1.9,56,7,4
2026-01-28,2026-01-22,11,evermore,evermore,13107460,1881560,1881560,0,9175221,0,13107460,11056781,17,11,,0,-4.2,56,10,5
2026-01-28,2026-01-22,12,speak_now_taylor_s_version,Speak Now (Taylor's Version),7675508,1770880,1770880,0,5372855,0,7675508,7143735,22,12,,0,-2.6,56,9,19
2026-01-28,2026-01-22,13,speak_now,Speak Now,7463557,442720,442720,0,5224489,0,7463557,5667209,17,13,,0,-3.5,35,10,1
2026-01-28,2026-01-22,14,taylor_swift,Taylor Swift,2602025,1438840,1438840,0,1821419,0,2602025,3260259,15,14,,0,-4.3,56,12,21
2026-01-28,2026-01-22,15,red,Red,4094805,221360,221360,0,2866364,0,4094805,3087724,20,15,,0,-2.5,56,12,16
2026-01-28,2026-01-22,16,fearless,Fearless,73177,110680,110680,0,51224,0,73177,161904,20,16,,0,-1.1,5,15,1
2026-01-29,2026-01-23,1,the_life_of_a_showgirl,The Life of a Showgirl,89891805,1328160,1328160,0,78933132,53362902,36528903,80261292,32,1,,0,-1.0,34,1,34
2026-01-29,2026-01-23,2,folklore,folklore,45943390,1770880,1770880,0,32162324,6508,45936882,33933204,26,2,,0,-0.1,112,1,45
2026-01-29,2026-01-23,3,the_tortured_poets_department,THE TORTURED POETS DEPARTMENT,37165213,3431080,3431080,0,26179731,546938,36618275,29610811,32,3,,0,-0.8,112,1,33
2026-01-29,2026-01-23,4,lover,Lover,31433114,1881560,1881560,0,22531521,1761135,29671979,24413081,18,4,,0,-1.5,112,3,76
